(Kent Station, 3)
(South Gate Bridge, 9)
(North Main St., 6)
(Mercy Hospital, 1)
(Lower Glanmire Rd., 5)
(Grand Parade, 2)
(Fitzgerald's Park, 3)
(Gaol Walk, 2)
(Pope's Quay, 6)
(South Main St., 3)
(Bandfield, 14)
