(South Gate Bridge, 6)
(Kent Station, 2)
(Dyke Parade, 4)
(Grand Parade, 1)
(Gaol Walk, 12)
(Bandfield, 4)
(Mercy Hospital, 8)
(Fitzgerald's Park, 6)
