(Brian Boru Bridge, 6)
(Fitzgerald's Park, 3)
(Kent Station, 3)
(South Gate Bridge, 3)
(Wandesford Quay, 1)
(Mercy Hospital, 1)
(Camden Quay, 1)
(Grand Parade, 3)
(Clontarf Street, 12)
(Gaol Walk, 2)
(Bandfield, 5)
(Dyke Parade, 2)
